company,category,item,fiscal_year,amount
쿠팡이츠,이익잉여금,이익잉여금,2024,29899616000
쿠팡이츠,이익잉여금,이익잉여금,2025,91332485000
쿠팡이츠,자본총계,자본총계,2024,40242278000
쿠팡이츠,자본총계,자본총계,2025,103504000000
쿠팡이츠,자산총계,자산총계,2024,176994000000
쿠팡이츠,자산총계,자산총계,2025,304314000000
쿠팡이츠,재무활동현금흐름,재무활동으로인한현금흐름,2024,-1034318000
쿠팡이츠,재무활동현금흐름,재무활동으로인한현금흐름,2025,-1190919000
쿠팡이츠,투자활동현금흐름,투자활동으로인한현금흐름,2024,-2966038000
쿠팡이츠,투자활동현금흐름,투자활동으로인한현금흐름,2025,-472358000
쿠팡이츠,현금의 증감,현금및현금성자산의증가,2024,8932696000
쿠팡이츠,현금의 증감,현금및현금성자산의증가,2025,58082480000
쿠팡페이,Ⅰ. 매출액,영업수익,2024,1124800000000
쿠팡페이,Ⅰ. 매출액,영업수익,2025,1416960000000
쿠팡페이,Ⅳ. 판매비와 관리비,영업비용,2024,1068720000000
쿠팡페이,Ⅳ. 판매비와 관리비,영업비용,2025,1331640000000
쿠팡페이,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2024,56084000000
쿠팡페이,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2025,85321000000
쿠팡페이,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2024,127142000000
쿠팡페이,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2025,128720000000
쿠팡페이,① 인건비,인건비,2024,40517000000
쿠팡페이,① 인건비,인건비,2025,59968000000
쿠팡페이,③ 지급/용역수수료,서비스이용수수료,2024,1019170000000
쿠팡페이,③ 지급/용역수수료,서비스이용수수료,2025,1259560000000
쿠팡페이,⑤ 임차/관리비,임차료,2024,1313000000
쿠팡페이,⑤ 임차/관리비,임차료,2025,1426000000
쿠팡페이,⑥ 감가상각비,감가상각비와무형자산상각비,2024,4917000000
쿠팡페이,⑥ 감가상각비,감가상각비와무형자산상각비,2025,4972000000
쿠팡페이,⑨ 기타판관비,기타,2024,2140000000
쿠팡페이,⑨ 기타판관비,기타,2025,2659000000
쿠팡페이,⑨ 기타판관비,세금과공과,2024,448000000
쿠팡페이,⑨ 기타판관비,세금과공과,2025,2894000000
쿠팡페이,⑨ 기타판관비,소모품등매입,2024,212000000
쿠팡페이,⑨ 기타판관비,소모품등매입,2025,154000000
쿠팡페이,리스부채,비유동리스부채,2024,1546000000
쿠팡페이,리스부채,비유동리스부채,2025,767000000
쿠팡페이,리스부채,유동리스부채,2024,1313000000
쿠팡페이,리스부채,유동리스부채,2025,1835000000
쿠팡페이,부채총계,부채총계,2024,3477030000000
쿠팡페이,부채총계,부채총계,2025,3987940000000
쿠팡페이,사용권자산,사용권자산,2024,2796000000
쿠팡페이,사용권자산,사용권자산,2025,2509000000
쿠팡페이,순운전자본+,기타유동금융자산,2024,232883000000
쿠팡페이,순운전자본+,기타유동금융자산,2025,311866000000
쿠팡페이,순운전자본+,단기금융자산,2024,350000000000
쿠팡페이,순운전자본+,단기금융자산,2025,50000000000
쿠팡페이,순운전자본+,매출채권,2024,241342000000
쿠팡페이,순운전자본+,매출채권,2025,278714000000
쿠팡페이,순운전자본+,현금및현금성자산,2024,2982310000000
쿠팡페이,순운전자본+,현금및현금성자산,2025,3612520000000
쿠팡페이,순운전자본-,매입채무및기타채무,2024,3332840000000
쿠팡페이,순운전자본-,매입채무및기타채무,2025,3847220000000
쿠팡페이,영업활동현금흐름,영업활동으로인한현금흐름,2024,813732000000
쿠팡페이,영업활동현금흐름,영업활동으로인한현금흐름,2025,549410000000
쿠팡페이,이익잉여금,이익잉여금,2024,353874000000
쿠팡페이,이익잉여금,이익잉여금,2025,302594000000
쿠팡페이,자본총계,자본총계,2024,396248000000
쿠팡페이,자본총계,자본총계,2025,357125000000
쿠팡페이,자산총계,자산총계,2024,3873280000000
쿠팡페이,자산총계,자산총계,2025,4345070000000
쿠팡페이,재무활동현금흐름,재무활동으로인한현금흐름,2024,-936000000
쿠팡페이,재무활동현금흐름,재무활동으로인한현금흐름,2025,-181630000000
쿠팡페이,투자활동현금흐름,투자활동으로인한현금흐름,2024,-104914000000
쿠팡페이,투자활동현금흐름,투자활동으로인한현금흐름,2025,260699000000
쿠팡페이,현금의 증감,현금및현금성자산의증가,2024,707882000000
쿠팡페이,현금의 증감,현금및현금성자산의증가,2025,628479000000
쿠팡풀필먼트,Ⅰ. 매출액,영업수익,2024,4373840000000
쿠팡풀필먼트,Ⅰ. 매출액,영업수익,2025,5546290000000
쿠팡풀필먼트,Ⅳ. 판매비와 관리비,영업비용,2024,4293940000000
쿠팡풀필먼트,Ⅳ. 판매비와 관리비,영업비용,2025,5342360000000
쿠팡풀필먼트,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2024,79900564000
쿠팡풀필먼트,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2025,203927000000
쿠팡풀필먼트,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2024,110158000000
쿠팡풀필먼트,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2025,100911000000
쿠팡풀필먼트,① 인건비,인건비,2024,2667840000000
쿠팡풀필먼트,① 인건비,인건비,2025,3101680000000
쿠팡풀필먼트,③ 지급/용역수수료,서비스이용수수료,2024,512047000000
쿠팡풀필먼트,③ 지급/용역수수료,서비스이용수수료,2025,722053000000
쿠팡풀필먼트,⑥ 감가상각비,감가상각비와무형자산상각비,2024,267193000000
쿠팡풀필먼트,⑥ 감가상각비,감가상각비와무형자산상각비,2025,396740000000
쿠팡풀필먼트,⑦ 물류/운반비,운반및임차료,2024,688275000000
쿠팡풀필먼트,⑦ 물류/운반비,운반및임차료,2025,918700000000
쿠팡풀필먼트,⑨ 기타판관비,기타,2024,82158127000
쿠팡풀필먼트,⑨ 기타판관비,기타,2025,125044000000
쿠팡풀필먼트,⑨ 기타판관비,세금과공과,2024,10752330000
쿠팡풀필먼트,⑨ 기타판관비,세금과공과,2025,15161269000
쿠팡풀필먼트,⑨ 기타판관비,소모품등매입,2024,36199535000
쿠팡풀필먼트,⑨ 기타판관비,소모품등매입,2025,39254423000
쿠팡풀필먼트,리스부채,비유동리스부채,2024,734194000000
쿠팡풀필먼트,리스부채,비유동리스부채,2025,1378800000000
쿠팡풀필먼트,리스부채,유동리스부채,2024,247505000000
쿠팡풀필먼트,리스부채,유동리스부채,2025,365796000000
쿠팡풀필먼트,부채총계,부채총계,2024,2053870000000
쿠팡풀필먼트,부채총계,부채총계,2025,2965740000000
쿠팡풀필먼트,사용권자산,사용권자산,2024,911527000000
쿠팡풀필먼트,사용권자산,사용권자산,2025,1649640000000
쿠팡풀필먼트,순운전자본+,기타유동금융자산,2024,75709558000
쿠팡풀필먼트,순운전자본+,기타유동금융자산,2025,127645000000
쿠팡풀필먼트,순운전자본+,단기금융자산,2024,27500000000
쿠팡풀필먼트,순운전자본+,단기금융자산,2025,0
쿠팡풀필먼트,순운전자본+,매출채권,2024,705138000000
쿠팡풀필먼트,순운전자본+,매출채권,2025,879620000000
쿠팡풀필먼트,순운전자본+,현금및현금성자산,2024,10631955000
쿠팡풀필먼트,순운전자본+,현금및현금성자산,2025,18944423000
쿠팡풀필먼트,순운전자본-,단기차입금,2024,11808000000
쿠팡풀필먼트,순운전자본-,단기차입금,2025,0
쿠팡풀필먼트,순운전자본-,매입채무및기타채무,2024,608290000000
쿠팡풀필먼트,순운전자본-,매입채무및기타채무,2025,701274000000
쿠팡풀필먼트,영업활동현금흐름,영업활동으로인한현금흐름,2024,420145000000
쿠팡풀필먼트,영업활동현금흐름,영업활동으로인한현금흐름,2025,503070000000
쿠팡풀필먼트,이익잉여금,이익잉여금,2024,247937000000
쿠팡풀필먼트,이익잉여금,이익잉여금,2025,348848000000
쿠팡풀필먼트,자본총계,자본총계,2024,316158000000
쿠팡풀필먼트,자본총계,자본총계,2025,557641000000
쿠팡풀필먼트,자산총계,자산총계,2024,2370030000000
쿠팡풀필먼트,자산총계,자산총계,2025,3523380000000
쿠팡풀필먼트,재고자산,재고자산,2024,353427000
쿠팡풀필먼트,재고자산,재고자산,2025,224605000
쿠팡풀필먼트,재무활동현금흐름,재무활동으로인한현금흐름,2024,-248811000000
쿠팡풀필먼트,재무활동현금흐름,재무활동으로인한현금흐름,2025,-256394000000
쿠팡풀필먼트,투자활동현금흐름,투자활동으로인한현금흐름,2024,-219072000000
쿠팡풀필먼트,투자활동현금흐름,투자활동으로인한현금흐름,2025,-238364000000
쿠팡풀필먼트,현금의 증감,현금및현금성자산의증가,2024,-47737687000
쿠팡풀필먼트,현금의 증감,현금및현금성자산의증가,2025,8312468000
크래프톤,Ⅰ. 매출액,영업수익,2024,2709770000000
크래프톤,Ⅰ. 매출액,영업수익,2025,3326550000000
크래프톤,Ⅳ. 판매비와 관리비,영업비용,2024,1527290000000
크래프톤,Ⅳ. 판매비와 관리비,영업비용,2025,2272170000000
크래프톤,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2024,1182490000000
크래프톤,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2025,1054380000000
크래프톤,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2024,1302590000000
크래프톤,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2025,733704000000
크래프톤,① 인건비,급여및상여,2024,387172000000
크래프톤,① 인건비,급여및상여,2025,493411000000
크래프톤,① 인건비,퇴직급여,2024,33642399000
크래프톤,① 인건비,퇴직급여,2025,40646098000
크래프톤,② 복리후생비,복리후생비,2024,95962744000
크래프톤,② 복리후생비,복리후생비,2025,200638000000
크래프톤,② 복리후생비,여비교통비,2024,10928356000
크래프톤,② 복리후생비,여비교통비,2025,17054496000
크래프톤,③ 지급/용역수수료,앱수수료/매출원가,2024,349293000000
크래프톤,③ 지급/용역수수료,앱수수료/매출원가,2025,421318000000
크래프톤,③ 지급/용역수수료,지급수수료,2024,316069000000
크래프톤,③ 지급/용역수수료,지급수수료,2025,712338000000
크래프톤,④ 광고선전비,광고선전비,2024,101437000000
크래프톤,④ 광고선전비,광고선전비,2025,144060000000
크래프톤,⑥ 감가상각비,감가상각비,2024,83090693000
크래프톤,⑥ 감가상각비,감가상각비,2025,108489000000
크래프톤,⑥ 감가상각비,무형자산상각비,2024,21583796000
크래프톤,⑥ 감가상각비,무형자산상각비,2025,35571218000
크래프톤,⑥ 감가상각비,투자부동산상각비,2024,1765953000
크래프톤,⑥ 감가상각비,투자부동산상각비,2025,1842011000
크래프톤,⑨ 기타판관비,기타영업비용,2024,15742654000
크래프톤,⑨ 기타판관비,기타영업비용,2025,34149063000
크래프톤,⑨ 기타판관비,대손상각비,2024,-82043000
크래프톤,⑨ 기타판관비,대손상각비,2025,-189405000
크래프톤,⑨ 기타판관비,보험료,2024,6742416000
크래프톤,⑨ 기타판관비,보험료,2025,10524922000
크래프톤,⑨ 기타판관비,소모품비,2024,1532889000
크래프톤,⑨ 기타판관비,소모품비,2025,2697267000
크래프톤,⑨ 기타판관비,주식보상비용,2024,102405000000
크래프톤,⑨ 기타판관비,주식보상비용,2025,49623103000
크래프톤,부채총계,부채총계,2024,1090330000000
크래프톤,부채총계,부채총계,2025,2249500000000
크래프톤,순운전자본+,기타유동금융자산,2024,140259000000
크래프톤,순운전자본+,기타유동금융자산,2025,181806000000
크래프톤,순운전자본+,매출채권,2024,1006750000000
크래프톤,순운전자본+,매출채권,2025,1338720000000
크래프톤,순운전자본+,유동성당기손익-공정가치측정금융자산,2024,3190300000000
크래프톤,순운전자본+,유동성당기손익-공정가치측정금융자산,2025,2583930000000
크래프톤,순운전자본+,현금및현금성자산,2024,581660000000
크래프톤,순운전자본+,현금및현금성자산,2025,596726000000
크래프톤,순운전자본-,기타유동금융부채,2024,291074000000
크래프톤,순운전자본-,기타유동금융부채,2025,930962000000
크래프톤,순운전자본-,유동성당기손익-공정가치측정금융부채,2024,27799840320
크래프톤,순운전자본-,유동성당기손익-공정가치측정금융부채,2025,0
크래프톤,순운전자본-,유동성사채및단기차입금,2024,7000000000
크래프톤,순운전자본-,유동성사채및단기차입금,2025,253883000000
크래프톤,영업활동현금흐름,영업활동으로인한현금흐름,2024,907929000000
크래프톤,영업활동현금흐름,영업활동으로인한현금흐름,2025,1045100000000
크래프톤,이익잉여금,이익잉여금,2024,5081460000000
크래프톤,이익잉여금,이익잉여금,2025,5637470000000
크래프톤,자본총계,자본총계,2024,6829130000000
크래프톤,자본총계,자본총계,2025,7184140000000
크래프톤,자산총계,자산총계,2024,7919460000000
크래프톤,자산총계,자산총계,2025,9433650000000
크래프톤,재무활동현금흐름,재무활동으로인한현금흐름,2024,-258658000000
크래프톤,재무활동현금흐름,재무활동으로인한현금흐름,2025,-451940000000
크래프톤,투자활동현금흐름,투자활동으로인한현금흐름,2024,-831616000000
크래프톤,투자활동현금흐름,투자활동으로인한현금흐름,2025,-579593000000
크래프톤,현금의 증감,현금및현금성자산의증가,2024,-182345000000
크래프톤,현금의 증감,현금및현금성자산의증가,2025,13571134499
클래스101,Ⅰ. 매출액,영업수익,2024,30972938089
클래스101,Ⅰ. 매출액,영업수익,2025,28225974358
클래스101,Ⅳ. 판매비와 관리비,영업비용,2024,27033991065
클래스101,Ⅳ. 판매비와 관리비,영업비용,2025,26820077493
클래스101,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2024,3938947024
클래스101,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2025,1405896865
클래스101,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2024,1815513468
클래스101,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2025,225345862
클래스101,① 인건비,급여,2024,5511746000
클래스101,① 인건비,급여,2025,6575317000
클래스101,① 인건비,퇴직급여,2024,439755000
클래스101,① 인건비,퇴직급여,2025,455933000
클래스101,② 복리후생비,복리후생비,2024,749521000
